ModuleCode;ModuleName;ModuleDepartment;ModuleCredit;ModuleLevel
MCH5107;"KINEMATICS AND DYNAMICS OF MECHANISMS";"MECHANICAL ENGINEERING";4;5
MCH5206;"INSTRUMENTATION AND SENSORS";"ELECTRICAL & COMPUTER ENGINEERING";4;5
MCI5001;"CLINICAL EPIDEMIOLOGY I";"DEAN'S OFFICE (MEDICINE)";4;5
MCI5002;"CLINICAL BIOSTATISTICS I";"DEAN'S OFFICE (MEDICINE)";4;5
MCI5003;"BASIC CLINICAL PHARMACOLOGY FOR CLINICAL RESEARCH";"DEAN'S OFFICE (MEDICINE)";4;5
MCI5004;"MOLECULAR BIOMARKERS IN CLINICAL RESEARCH";"DEAN'S OFFICE (MEDICINE)";4;5
MCI5005;"ETHICS AND REGULATION OF CLINICAL RESEARCH";"DEAN'S OFFICE (MEDICINE)";2;5
MCI5006;"CLINICAL EPIDEMIOLOGY AND BIOSTATISTICS II";"DEAN'S OFFICE (MEDICINE)";4;5
MCI5007;"SCIENTIFIC WRITING";"DEAN'S OFFICE (MEDICINE)";2;5
MCI5008;"Research Project";"DEAN'S OFFICE (MEDICINE)";8;5
MDG5102;"TECHNIQUES IN BIOMEDICAL RESEARCH";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5105;"CLINICAL RESEARCH METHODOLOGY";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5108;"BIOSTATISTICS FOR BASIC RESEARCH";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5204;"Advanced Topics in Pharmacology";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5205;NEUROSCIENCE;"DEAN'S OFFICE (MEDICINE)";4;5
MDG5207;"Advanced Topics in Cellular & Translational Immunology";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5211;"ANTI-INFECTIVE DRUG DISCOVERY";MICROBIOLOGY;8;5
MDG5214;"RESEARCH SKILLS";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5215;"APPLIED BIOETHICS AND BIOLAW";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5216;"BIOETHICS IN ASIA";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5218;"Biochemical and genetic approaches to understanding cell biology";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5220;"Array and Omics";"DEAN'S OFFICE (MEDICINE)";2;5
MDG5221;"Viral vectors for manipulating gene expression";"DEAN'S OFFICE (MEDICINE)";2;5
MDG5222;"Cardiovascular and Metabolic Diseases";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5223;"Stem Cells and Regenerative Medicine";"DEAN'S OFFICE (MEDICINE)";2;5
MDG5224;"Animal Models of Human Diseases";"DEAN'S OFFICE (MEDICINE)";2;5
MDG5225;"Fundamentals of Molecular Imaging";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5226;"Antibiotic Resistance and Antibacterial Drug Discovery";"DEAN'S OFFICE (MEDICINE)";4;5
MDG5228;"Hybrid Imaging: An Advanced Imaging Concept and Modality";"DEAN'S OFFICE (MEDICINE)";2;5
MDG5771;"Graduate Research Seminar and Workshop";"DEAN'S OFFICE (MEDICINE)";4;5
ME2101;"Fundamentals Of Mechanical Design";"MECHANICAL ENGINEERING";4;2
ME2101E;"Fundamentals of Mechanical Design";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME2103;"Engineering Visualization & Modeling";"MECHANICAL ENGINEERING";3;2
ME2113;"Mechanics Of Materials I";"MECHANICAL ENGINEERING";3;2
ME2114;"Mechanics Of Materials II";"MECHANICAL ENGINEERING";3;2
ME2114E;"Mechanics of Materials II";"BACHELOR OF TECHNOLOGY PROGRAMME";3;2
ME2121;"Engineering Thermodynamics";"MECHANICAL ENGINEERING";3;2
ME2121E;"Engineering Thermodynamics";"BACHELOR OF TECHNOLOGY PROGRAMME";3;2
ME2134;"Fluid Mechanics I";"MECHANICAL ENGINEERING";4;2
ME2134E;"Fluid Mechanics I";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME2135;"Fluid Mechanics II";"MECHANICAL ENGINEERING";4;2
ME2135E;"Fluid Mechanics II";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME2142;"Feedback Control Systems";"MECHANICAL ENGINEERING";4;2
ME2142E;"Feedback Control Systems";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME2143;"Sensors & Actuators";"MECHANICAL ENGINEERING";4;2
ME2143E;"Sensors and Actuators";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME2151;"Principles of Mechanical Eng. Materials";"MECHANICAL ENGINEERING";4;2
ME2151E;"Principles of Mechanical Eng. Materials";"BACHELOR OF TECHNOLOGY PROGRAMME";4;2
ME3000;"Independent Study 1";"MECHANICAL ENGINEERING";2;3
ME3001;"Independent Study 2";"MECHANICAL ENGINEERING";2;3
ME3101;"Mechanical Systems Design I";"MECHANICAL ENGINEERING";4;3
ME3102;"Mechanical Systems Design II";"MECHANICAL ENGINEERING";4;3
ME3112;"Mechanics Of Machines";"MECHANICAL ENGINEERING";4;3
ME3112E;"Mechanics of Machines";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3122;"Heat Transfer";"MECHANICAL ENGINEERING";4;3
ME3122E;"Heat Transfer";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3162;"Manufacturing Processes";"MECHANICAL ENGINEERING";4;3
ME3162E;"Manufacturing Processes";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3211;"Mechanics Of Solids";"MECHANICAL ENGINEERING";4;3
ME3211E;"Mechanics of Solids";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3221;"Energy Conversion Processes";"MECHANICAL ENGINEERING";4;3
ME3232;"Compressible Flow";"MECHANICAL ENGINEERING";4;3
ME3233;"Unsteady Flow in Fluid Systems";"MECHANICAL ENGINEERING";4;3
ME3241;"Microprocessor Applications";"MECHANICAL ENGINEERING";4;3
ME3241E;"Microprocessor Applications";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3242;"Industrial Automation";"MECHANICAL ENGINEERING";4;3
ME3242E;"Industrial Automation";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3251;"Materials For Engineers";"MECHANICAL ENGINEERING";4;3
ME3251E;"Materials For Engineers";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3261;"Computer-Aided Design And Manufacturing";"MECHANICAL ENGINEERING";4;3
ME3261E;"Computer-Aided Design and Manufacturing";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3263;"Design For Manufacturing And Assembly";"MECHANICAL ENGINEERING";4;3
ME3263E;"Design for Manufacture and Assembly";"BACHELOR OF TECHNOLOGY PROGRAMME";4;3
ME3281;"Microsystems Design And Applications";"MECHANICAL ENGINEERING";4;3
ME3291;"Numerical Methods In Engineering";"MECHANICAL ENGINEERING";4;3
ME4101;"Bachelor Of Engineering Dissertation";"MECHANICAL ENGINEERING";12;4
ME4101A;"Bachelor Of Engineering Dissertation";"MECHANICAL ENGINEERING";8;4
ME4105;"Specialization Study Module";"MECHANICAL ENGINEERING";4;4
ME4211;"Applied Mechanics";"MECHANICAL ENGINEERING";4;4
ME4212;"Aircraft Structures";"MECHANICAL ENGINEERING";4;4
ME4213;"Vibration Theory And Applications";"MECHANICAL ENGINEERING";4;4
ME4214;"Vehicle Dynamics";"MECHANICAL ENGINEERING";4;4
ME4223;"Thermal Environmental Engineering";"MECHANICAL ENGINEERING";4;4
ME4223E;"Thermal Environmental Engineering";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4225;"Industrial Heat Transfer";"MECHANICAL ENGINEERING";4;4
ME4225E;"Industrial Heat Transfer";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4226;"Energy & Thermal Systems Analysis";"MECHANICAL ENGINEERING";4;4
ME4227;"Internal Combustion Engines";"MECHANICAL ENGINEERING";4;4
ME4231;"Aerodynamics And Propulsion";"MECHANICAL ENGINEERING";4;4
ME4233;"Computational Methods In Fluid Mechanics";"MECHANICAL ENGINEERING";4;4
ME4234;"Experimental Methods In Fluid Mechanics";"MECHANICAL ENGINEERING";4;4
ME4234E;"Experimental Methods in Fluid Mechanics";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4235;"Introduction to Aeroelasticity";"MECHANICAL ENGINEERING";4;4
ME4241;"Aircraft Performance, Stability and Control";"MECHANICAL ENGINEERING";4;4
ME4245;"Robot Kinematics,Dynamics And Control";"MECHANICAL ENGINEERING";4;4
ME4245E;"Robot Kinematics, Dynamics and Control";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4246;"Linear Systems";"MECHANICAL ENGINEERING";4;4
ME4251;"Thermal Engineering Of Materials";"MECHANICAL ENGINEERING";4;4
ME4251E;"Thermal Engineering Of Materials";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4253;"Biomaterials Engineering";"MECHANICAL ENGINEERING";4;4
ME4254;"Materials In Engineering Design";"MECHANICAL ENGINEERING";4;4
ME4254E;"Materials in Engineering Design";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4255;"Materials Failure";"MECHANICAL ENGINEERING";4;4
ME4261;"Tool Engineering";"MECHANICAL ENGINEERING";4;4
ME4261E;"Tool Engineering";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4262;"Automation In Manufacturing";"MECHANICAL ENGINEERING";4;4
ME4262E;"Automation in Manufacturing";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4264;"Automobile Design & Engineering";"MECHANICAL ENGINEERING";4;4
ME4265;"Automotive Body & Chassis Engineering";"MECHANICAL ENGINEERING";4;4
ME4283;"Micro-Fabrication Processes";"MECHANICAL ENGINEERING";4;4
ME4283E;"Micro-Fabrication Processes";"BACHELOR OF TECHNOLOGY PROGRAMME";4;4
ME4284;"Micro Sensors & Micro Actuators";"MECHANICAL ENGINEERING";4;4
ME4291;"Finite Element Analysis";"MECHANICAL ENGINEERING";4;4
ME5103;"PLATES AND SHELLS";"MECHANICAL ENGINEERING";4;5
ME5105;"SHOCK AND VIBRATION CONTROL";"MECHANICAL ENGINEERING";4;5
ME5202;"INDUSTRIAL TRANSFER PROCESSES";"MECHANICAL ENGINEERING";4;5
ME5205;"ENERGY ENGINEERING";"MECHANICAL ENGINEERING";4;5
ME5301;"FLOW SYSTEMS ANALYSIS";"MECHANICAL ENGINEERING";4;5
ME5361;"ADVANCED COMPUTATIONAL FLUID DYNAMICS";"MECHANICAL ENGINEERING";4;5
ME5401;"LINEAR SYSTEMS";"ELECTRICAL & COMPUTER ENGINEERING";4;5
ME5402;"ADVANCED ROBOTICS";"MECHANICAL ENGINEERING";4;5
ME5403;"Computer Control Systems";"ELECTRICAL & COMPUTER ENGINEERING";4;5
ME5404;"NEURAL NETWORKS";"ELECTRICAL & COMPUTER ENGINEERING";4;5
ME5405;"Machine Vision";"MECHANICAL ENGINEERING";4;5
ME5502;"Engineering Plastics And Composite Materials";"MECHANICAL ENGINEERING";4;5
ME5506;"Corrosion of Materials";"MECHANICAL ENGINEERING";4;5
ME5513;"FRACTURE AND FATIGUE OF MATERIALS";"MECHANICAL ENGINEERING";4;5
ME5609;"RAPID RESPONSE MANUFACTURING";"MECHANICAL ENGINEERING";4;5
ME5703;"Topics in Mechanical Engineering 2";"MECHANICAL ENGINEERING";4;5
ME5708;"Pressure Surges in Liquid & Gas Flow Systems";"MECHANICAL ENGINEERING";4;5
ME5999;"GRADUATE SEMINARS";"MECHANICAL ENGINEERING";4;5
ME6107;"Plasticity and Inelastic Deformation";"MECHANICAL ENGINEERING";4;6
ME6204;"CONVECTIVE HEAT TRANSFER";"MECHANICAL ENGINEERING";4;6
ME6302;"Topics in Fluid Dynamics";"MECHANICAL ENGINEERING";4;6
ME6401;"TOPICS IN MECHATRONICS 1";"MECHANICAL ENGINEERING";4;6
ME6402;"TOPICS IN MECHATRONICS 2";"MECHANICAL ENGINEERING";4;6
ME6503;"THEORY OF TRANSFORMATIONS IN METALS";"MECHANICAL ENGINEERING";4;6
ME6505;"Engineering Materials in Medicine";"MECHANICAL ENGINEERING";4;6
ME6508;"Atomistic Simulations of Materials";"MECHANICAL ENGINEERING";4;6
ME6604;"MODELLING OF MACHINING PROCESSES";"MECHANICAL ENGINEERING";4;6
ME6605;"ABRASIVE AND NON-CONVENTIONAL PROCESSES";"MECHANICAL ENGINEERING";4;6
ME6606;"COMPUTER AIDED PRODUCT DEVELOPMENT";"MECHANICAL ENGINEERING";4;6
ME6999;"DOCTORAL SEMINARS";"MECHANICAL ENGINEERING";8;6
MIC1000;"Infection and Immunity";MICROBIOLOGY;4;1
MKT1003;Marketing;MARKETING;4;1
MKT1003X;Marketing;MARKETING;4;1
MKT2401A;"Asian Markets And Marketing Management";MARKETING;4;2
MKT2401B;"Asian Markets And Marketing Management";MARKETING;4;2
MKT2401C;"Asian Markets And Marketing Management";MARKETING;4;2
MKT2411;"Retail Entrepreneurship";MARKETING;4;2
MKT2412;"Global Marketing";MARKETING;4;2
MKT2413;"Marketing Research";MARKETING;4;2
MKT3402;"Consumer Behaviour";MARKETING;4;3
MKT3402A;"Consumer Behaviour";MARKETING;4;3
MKT3402B;"Consumer Behaviour";MARKETING;4;3
MKT3412;"Services Marketing";MARKETING;4;3
MKT3413;"Sme Marketing Strategy";MARKETING;4;3
MKT3415;"Internet Strategy And Marketing";MARKETING;4;3
MKT3418A;"Product and Brand Management";MARKETING;4;3
MKT3418B;"Product and Brand Management";MARKETING;4;3
MKT3420;"Promotional Management";MARKETING;4;3
MKT3423;"Consumer Culture Theory";MARKETING;4;3
MKT3424;"Branding Strategy";MARKETING;4;3
MKT3429;"Independent Study in Marketing";MARKETING;4;3
MKT3513;"Game Theory And Strategic Analysis";MARKETING;4;3
MKT4411;"Marketing Strategy";MARKETING;4;4
MKT4412;"Marketing Theory And Research";MARKETING;4;4
MKT4413;"Pricing Models And Strategy";MARKETING;4;4
MKT4415C;"Seminars in Marketing: Applied Market Research";MARKETING;4;4
MKT4419;"Advanced Independent Study in Marketing";MARKETING;4;4
MLE1101;"Introductory Materials Science And Engineering";"MATERIALS SCIENCE AND ENGINEERING";4;1
MLE2101;"Introduction to Structure of Materials";"MATERIALS SCIENCE AND ENGINEERING";4;2
MLE2102;"Thermodynamics and Phase Diagrams";"MATERIALS SCIENCE AND ENGINEERING";4;2
MLE2103;"Phase Transformation and Kinetics";"MATERIALS SCIENCE AND ENGINEERING";4;2
MLE2104;"Mechanical Properties of Materials";"MATERIALS SCIENCE AND ENGINEERING";4;2
MLE2105;"Electronic Properties of Materials";"MATERIALS SCIENCE AND ENGINEERING";4;2
MLE2106;"Metallic Materials and Processing";"MATERIALS SCIENCE AND ENGINEERING";3;2
MLE2107;"Ceramic Materials and Processing";"MATERIALS SCIENCE AND ENGINEERING";3;2
MLE3101;"Materials Characterization";"MATERIALS SCIENCE AND ENGINEERING";4;3
MLE3102;"Degradation and Failure of Materials";"MATERIALS SCIENCE AND ENGINEERING";4;3
MLE3103;"Materials Design and Selection";"MATERIALS SCIENCE AND ENGINEERING";4;3
MLE3104;"Polymeric and Composite Materials";"MATERIALS SCIENCE AND ENGINEERING";3;3
MLE3105;"Dielectric and Magnetic Materials";"MATERIALS SCIENCE AND ENGINEERING";3;3
MLE4101;"B.Eng. Dissertation";"MATERIALS SCIENCE AND ENGINEERING";12;4
MLE4101R;"Integrated B.ENG./B.SC. (Hons) Dissertation";"MATERIALS SCIENCE AND ENGINEERING";16;4
MLE4102;"Design Project";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4201;"Advanced Materials Characterisation";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4202;"Selected Advanced Topics on Polymers";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4203;"Polymeric Biomedical Materials";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4205;"Theory and Modelling of Materials Properties";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4206;"Current topics on Nanomaterials";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4207;"GROWTH ASPECTS OF SEMICONDUCTORS";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE4208;"Photovoltaics Materials";"MATERIALS SCIENCE AND ENGINEERING";4;4
MLE5104;"PHYSICAL PROPERTIES OF MATERIALS";"MATERIALS SCIENCE AND ENGINEERING";4;5
MLE5999;"GRADUATE SEMINARS";"MATERIALS SCIENCE AND ENGINEERING";4;5
MLE6101;"THERMODYNAMICS AND KINETICS OF MATERIALS";"MATERIALS SCIENCE AND ENGINEERING";4;6
MLE6103;"STRUCTURES OF MATERIALS";"MATERIALS SCIENCE AND ENGINEERING";4;6
MLE6999;"DOCTORAL SEMINARS";"MATERIALS SCIENCE AND ENGINEERING";8;6
MNO1001;"Management And Organisation";"MANAGEMENT AND ORGANISATION";4;1
MNO1001X;"Management And Organisation";"MANAGEMENT AND ORGANISATION";4;1
MNO2007;"Leadership and Ethics";"MANAGEMENT AND ORGANISATION";4;2
MNO2009;Entrepreneurship;"MANAGEMENT AND ORGANISATION";4;2
MNO2302;"Human Resource Management";"MANAGEMENT AND ORGANISATION";4;2
MNO3301;"Organisational Behaviour";"MANAGEMENT AND ORGANISATION";4;3
MNO3303;"Organisational Effectiveness";"MANAGEMENT AND ORGANISATION";4;3
MNO3313J;"Employee and organizational misbehaviors";"MANAGEMENT AND ORGANISATION";4;3
MNO3313K;"Topics in Mgt: Managing China Venture";"MANAGEMENT AND ORGANISATION";4;3
MNO3322;"Negotiations and Bargaining";"MANAGEMENT AND ORGANISATION";4;3
MNO3323;"Management of Employee Relations";"MANAGEMENT AND ORGANISATION";4;3
MNO3329;"Independent Study in Mgt & Human Capital";"MANAGEMENT AND ORGANISATION";4;3
MNO3330;"Social Entrepreneurship";"MANAGEMENT AND ORGANISATION";4;3
MNO3331;"Business with a Social Conscience";"MANAGEMENT AND ORGANISATION";4;3
MNO4312;"Research Methods In Management And Organisations";"MANAGEMENT AND ORGANISATION";4;4
MNO4313C;"Seminars in M&O: Compensation & Performance Management";"MANAGEMENT AND ORGANISATION";4;4
MNO4313E;"Seminars in M&O: Managerial & Organisational Cognition";"MANAGEMENT AND ORGANISATION";4;4
MNO4315;"Global Management of Asian Multinationals";"MANAGEMENT AND ORGANISATION";4;4
MNO4319;"Advanced Independent Study in Mgt & Human Capital";"MANAGEMENT AND ORGANISATION";4;4
MS1102E;"Malays - Tradition, Conflict and Change";"MALAY STUDIES";4;1
MS2205;"Islam and Contemporary Malay Society";"MALAY STUDIES";4;2
MS2210;"Malay Culture & Society";"MALAY STUDIES";4;2
MS2211;"Criticism in Modern Malay Literature";"MALAY STUDIES";4;2
MS2212;"Law and Malay Society";"MALAY STUDIES";4;2
MS2213;"Malay Families and Households";"MALAY STUDIES";4;2
MS3209;"The Malays of Singapore";"MALAY STUDIES";4;3
MS3210;"Modern Indonesian Literature";"MALAY STUDIES";4;3
MS3211;"Political Culture of the Malays";"MALAY STUDIES";4;3
MS3212;"Classical Malay Literature";"MALAY STUDIES";4;3
MS3215;"Malays and Modernization";"MALAY STUDIES";4;3
MS3216;"Gender in Malay Societies";"MALAY STUDIES";4;3
MS3218;"The Religious Life of the Malays";"MALAY STUDIES";4;3
MS3550;"Malay Studies Internship";"MALAY STUDIES";4;3
MS4101;"Theory and Practice in Malay Studies";"MALAY STUDIES";5;4
MS4201;"Social Change 1900 - 1950";"MALAY STUDIES";5;4
MS4204;"The Malay Middle Class";"MALAY STUDIES";5;4
MS4401;"Honours Thesis";"MALAY STUDIES";15;4
MS4660;"Independent Study Module";"MALAY STUDIES";5;4
MS4880A;"Topics in Muslim Revivalism";"MALAY STUDIES";5;4
MS4880B;"Topics in Malay Culture & Globalisation";"MALAY STUDIES";5;4
MS5101;"SOCIAL SCIENCE AND MALAY STUDIES";"MALAY STUDIES";4;5
MS5201;"CRITIQUES IN MALAY STUDIES";"MALAY STUDIES";4;5
MS5660;"INDEPENDENT STUDY";"MALAY STUDIES";4;5
MS6660;"INDEPENDENT STUDY";"MALAY STUDIES";4;6
MS6770;"GRADUATE RESEARCH SEMINAR";"MALAY STUDIES";4;6
MST5001;"STRUCTURES AND PROPERTIES OF MATERIALS";"MATERIALS SCIENCE AND ENGINEERING";4;5
MST5002;"MATERIALS CHARACTERISATION";"MATERIALS SCIENCE AND ENGINEERING";4;5
MT3001;"Systems Thinking and Engineering";"DIVISION OF ENGINEERING AND TECH MGT";4;3
MT4002;"Technology Management Strategy";"DIVISION OF ENGINEERING AND TECH MGT";4;4
MT4003;"Engineering Product Development";"DIVISION OF ENGINEERING AND TECH MGT";4;4
MT5001;"IP Management";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5002;"Management of Industrial R&D";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5003;"CREATIVITY AND INNOVATION";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5004;"USER-CENTRED ENGINEERING & PRODUCT DEVELOPMENT";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5005;"IP LAW FOR ENGINEERS AND SCIENTISTS";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5006;"STRATEGIC & NEW PRODUCT DEVELOPMENT";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5007;"MANAGEMENT OF TECHNOLOGICAL INNOVATION";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5008;"CORPORATE ENTREPRENEURSHIP";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5009;"ANALYZING HI-TECHNOLOGY OPPORTUNITIES";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5010;"TECHNOLOGY INTELLIGENCE & IP STRATEGY";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5011;"FINANCE FOR ENGINEERING & TECHNOLOGY MANAGEMENT";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5012;"MARKETING OF HIGH-TECHNOLOGY PRODUCTS AND INNOVATIONS";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5014;"Systems Approach to Tech and Innov Mgt";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5016;"Business Models for Hi-Tech Products";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5017;"Integrative Design Thinking Workshop";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5880;"TOPICS IN MANAGEMENT OF TECHNOLOGY";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5880A;"Topics in Management of Technology - Techno-Economics Systems";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5880B;"Topics in Management of Technology - Institutional Innovation";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5900;"MOT RESEARCH PROJECT";"DIVISION OF ENGINEERING AND TECH MGT";8;5
MT5901;"Management Practicum";"DIVISION OF ENGINEERING AND TECH MGT";2;5
MT5902;"Management Extended Practicum";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5911;"Venture Funding";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5912;"Frugal Innovation";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5913;"TechLaunch - Experiential Entrepreneurship";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT5999;"GRADUATE SEMINARS";"DIVISION OF ENGINEERING AND TECH MGT";4;5
MT6999;"DOCTORAL SEMINARS";"DIVISION OF ENGINEERING AND TECH MGT";8;6
MUA1107;"Large Ensembles 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1108;"Large Ensembles 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1109;"Chamber Ensemble 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1110;"Chamber Ensemble 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1111;"Piano Ensemble 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1112;"Piano Ensemble 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1113;"Desktop Music Production 1";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1114;"Desktop Music Production 2";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1115;"Accompanying/Sight-Reading I";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1116;"Accompanying/Sight-Reading II";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1149;"Basic Mechanics of Percussion A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1150;"Basic Mechanics of Percussion B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1153;"Noon Recital Series 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";0;1
MUA1154;"Noon Recital Series 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";0;1
MUA1155;"First Year Woodwinds Class A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1156;"First Year Woodwinds Class B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1161;"Major Study 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";5;1
MUA1162;"Major Study 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";6;1
MUA1163;"Introduction to Professional Development";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1170;"Basic Recording 1";"YONG SIEW TOH CONSERVATORY OF MUSIC";4;1
MUA1171;"Basic Recording 2";"YONG SIEW TOH CONSERVATORY OF MUSIC";4;1
MUA1180;"First Year Brass Class A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1181;"First Year Brass Class B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1190;"Applied Voice Major Study 1A";"YONG SIEW TOH CONSERVATORY OF MUSIC";4;1
MUA1191;"Applied Voice Major Studies 1B";"YONG SIEW TOH CONSERVATORY OF MUSIC";5;1
MUA1192;"Chamber Singers 1";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1193;"Chamber Singers 2";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA1196;"Diction for Singers 1";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;1
MUA2105;"Introduction To Computer Music 1";"YONG SIEW TOH CONSERVATORY OF MUSIC";4;2
MUA2106;"Introduction To Computer Music 2";"YONG SIEW TOH CONSERVATORY OF MUSIC";4;2
MUA2107;"Large Ensembles 2A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;2
MUA2108;"Large Ensembles 2B";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;2
MUA2109;"Chamber Ensemble 2A";"YONG SIEW TOH CONSERVATORY OF MUSIC";2;2
